datetime,strike,quantity,price,notional,bid,ask,side,volatility,hedge,exchange,condition
2021-04-01T13:26:50Z,200,2,2.9,580,2.9,3,Bid,163.1,194.58,NASDAQ,Auto-Execution
2021-04-01T13:26:50Z,200,1,2.97,297,2.9,2.97,Ask,164.4,194.69,PEARL,Auto-Execution
2021-04-01T13:26:50Z,200,1,2.97,297,2.9,2.97,Ask,164.4,194.69,PEARL,Auto-Execution
2021-04-01T13:26:51Z,200,2,2.75,550,2.61,2.8,Mid,162.8,194.15,CBOE,Auto-Execution
2021-04-01T13:26:51Z,200,1,2.61,261,2.61,2.75,Bid,157.9,194.15,PEARL,Inter-Market Sweep
2021-04-01T13:26:51Z,200,3,2.72,816,2.61,2.8,Mid,161.8,194.15,CBOE,Regular
2021-04-01T13:26:52Z,200,1,2.8,280,2.65,2.8,Ask,164.6,194.15,NASDAQ,Auto-Execution
2021-04-01T13:26:53Z,200,10,2.77,2770,2.68,2.77,Ask,162.1,194.28,BOX,Auto-Execution
2021-04-01T13:26:55Z,200,1,2.79,279,2.69,2.92,Mid,160.9,194.44,C2,Auto-Execution
2021-04-01T13:26:56Z,200,1,2.84,284,2.65,2.92,Mid,164.4,194.29,PHLX,Regular
2021-04-01T13:26:58Z,200,1,2.8,280,2.58,2.92,Mid,163.5,194.24,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:00Z,200,5,2.9,1450,2.6,2.92,Mid,167.1,194.24,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:01Z,200,1,2.78,278,2.65,2.84,Mid,163.6,194.18,CBOE,Regular
2021-04-01T13:27:02Z,200,3,2.92,876,2.91,2.92,Ask,166.7,194.33,PHLX,Auto-Execution
2021-04-01T13:27:02Z,200,6,2.84,1704,2.65,2.92,Mid,163.9,194.33,ISE-GEMINI,Regular
2021-04-01T13:27:02Z,200,1,2.84,284,2.65,2.92,Mid,163.9,194.33,BATS,Auto-Execution
2021-04-01T13:27:04Z,200,1,2.79,279,2.79,2.92,Bid,163.6,194.21,PEARL,Auto-Execution
2021-04-01T13:27:04Z,200,1,2.75,275,2.75,2.92,Bid,161.5,194.26,PEARL,Auto-Execution
2021-04-01T13:27:05Z,200,7,2.77,1939,2.77,2.84,Bid,162.9,194.2,NASDAQ,Auto-Execution
2021-04-01T13:27:05Z,200,3,2.77,831,2.77,2.84,Bid,162.9,194.2,NASDAQ,Auto-Execution
2021-04-01T13:27:06Z,200,27,2.76,7452,2.7,2.76,Ask,159.0,194.51,PEARL,Auto-Execution
2021-04-01T13:27:06Z,200,3,2.76,828,2.7,2.76,Ask,159.0,194.51,PEARL,Auto-Execution
2021-04-01T13:27:06Z,200,30,2.76,8280,2.7,2.76,Ask,159.0,194.51,NASDAQ,Auto-Execution
2021-04-01T13:27:06Z,200,52,2.84,14768,2.7,2.76,Above,161.9,194.51,CBOE,Auto-Execution
2021-04-01T13:27:06Z,200,8,2.84,2272,2.68,2.84,Ask,165.2,194.22,CBOE,Auto-Execution
2021-04-01T13:27:07Z,200,1,2.77,277,2.77,2.92,Bid,157.8,194.65,PEARL,Inter-Market Sweep
2021-04-01T13:27:07Z,200,58,2.77,16066,2.77,2.92,Bid,157.8,194.65,CBOE,Regular
2021-04-01T13:27:07Z,200,5,2.77,1385,2.77,2.92,Bid,157.8,194.65,CBOE,Regular
2021-04-01T13:27:07Z,200,3,2.8,840,2.77,2.92,Mid,158.8,194.65,CBOE,Regular
2021-04-01T13:27:07Z,200,7,2.77,1939,2.77,2.92,Bid,157.8,194.65,CBOE,Regular
2021-04-01T13:27:07Z,200,29,2.76,8004,2.77,2.92,Below,159.0,194.51,NASDAQ,Auto-Execution
2021-04-01T13:27:07Z,200,1,2.76,276,2.76,2.77,Bid,159.0,194.51,NASDAQ,Auto-Execution
2021-04-01T13:27:07Z,200,3,2.76,828,2.7,2.76,Ask,159.0,194.51,BATS,Auto-Execution
2021-04-01T13:27:07Z,200,18,2.76,4968,2.7,2.92,Mid,159.0,194.51,BATS,Auto-Execution
2021-04-01T13:27:07Z,200,1,2.76,276,2.7,2.76,Ask,159.0,194.51,BATS,Auto-Execution
2021-04-01T13:27:07Z,200,8,2.76,2208,2.7,2.76,Ask,159.0,194.51,BATS,Auto-Execution
2021-04-01T13:27:09Z,200,5,2.99,1495,2.8,2.99,Ask,161.3,195.01,ARCA,Inter-Market Sweep
2021-04-01T13:27:09Z,200,1,2.92,292,2.78,2.92,Ask,162.2,194.72,PEARL,Auto-Execution
2021-04-01T13:27:09Z,200,4,2.92,1168,2.78,2.92,Ask,162.2,194.72,PEARL,Auto-Execution
2021-04-01T13:27:09Z,200,1,2.92,292,2.78,2.92,Ask,162.2,194.72,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:09Z,200,1,2.92,292,2.78,2.92,Ask,162.2,194.72,NASDAQ,Auto-Execution
2021-04-01T13:27:10Z,200,11,2.99,3289,2.89,2.99,Ask,161.0,195.03,ARCA,Auto-Execution
2021-04-01T13:27:10Z,200,1,2.99,299,2.89,2.99,Ask,161.0,195.03,ARCA,Auto-Execution
2021-04-01T13:27:10Z,200,1,2.85,285,2.83,2.99,Mid,156.3,195.01,AMEX,Regular
2021-04-01T13:27:11Z,200,1,2.9,290,2.89,3,Mid,159.3,194.91,BATS,Auto-Execution
2021-04-01T13:27:11Z,200,1,3,300,2.89,3,Ask,162.8,194.91,PEARL,Inter-Market Sweep
2021-04-01T13:27:12Z,200,2,3,600,2.85,3,Ask,164.0,194.81,ARCA,Auto-Execution
2021-04-01T13:27:12Z,200,25,3,7500,2.85,3,Ask,164.0,194.81,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:12Z,200,1,3,300,2.85,3,Ask,164.0,194.81,BATS,Auto-Execution
2021-04-01T13:27:12Z,200,2,2.99,598,2.84,3,Mid,163.7,194.81,BATS,Auto-Execution
2021-04-01T13:27:14Z,200,18,2.99,5382,2.8,2.99,Ask,162.7,194.89,ARCA,Auto-Execution
2021-04-01T13:27:14Z,200,2,2.99,598,2.8,2.99,Ask,162.7,194.89,ARCA,Auto-Execution
2021-04-01T13:27:14Z,200,1,2.92,292,2.8,2.99,Mid,161.7,194.76,BATS,Auto-Execution
2021-04-01T13:27:15Z,200,4,2.92,1168,2.81,3,Mid,160.3,194.89,CBOE,Regular
2021-04-01T13:27:15Z,200,1,3,300,2.8,3,Ask,162.9,194.91,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:15Z,200,4,3,1200,2.8,3,Ask,162.9,194.91,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:16Z,200,1,2.96,296,2.9,3,Mid,161.4,194.91,PHLX,Regular
2021-04-01T13:27:18Z,200,1,2.99,299,2.9,2.99,Ask,162.8,194.88,ARCA,Auto-Execution
2021-04-01T13:27:18Z,200,3,2.99,897,2.9,2.99,Ask,162.8,194.88,ARCA,Inter-Market Sweep
2021-04-01T13:27:18Z,200,19,3,5700,2.9,2.99,Above,163.1,194.88,ISE-GEMINI,Inter-Market Sweep
2021-04-01T13:27:18Z,200,1,3,300,2.9,3,Ask,163.1,194.88,NASDAQ,Auto-Execution
2021-04-01T13:27:18Z,200,1,3,300,2.9,3,Ask,163.1,194.88,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:18Z,200,1,3,300,2.9,3,Ask,163.1,194.88,BATS,Auto-Execution
2021-04-01T13:27:18Z,200,1,2.96,296,2.9,3,Mid,161.7,194.88,CBOE,Multi-Leg
2021-04-01T13:27:18Z,200,1,3,300,2.9,3,Ask,163.1,194.88,BATS,Auto-Execution
2021-04-01T13:27:18Z,200,1,3,300,2.9,3,Ask,163.1,194.88,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:19Z,200,2,3,600,3,3.05,Bid,162.5,194.94,ARCA,Auto-Execution
2021-04-01T13:27:19Z,200,2,3,600,3,3,Other,162.5,194.94,EMERALD,Inter-Market Sweep
2021-04-01T13:27:19Z,200,15,2.99,4485,2.9,2.99,Ask,162.1,194.94,ARCA,Auto-Execution
2021-04-01T13:27:19Z,200,1,2.99,299,2.9,2.99,Ask,162.1,194.94,ARCA,Auto-Execution
2021-04-01T13:27:20Z,200,1,3.04,304,3,3.05,Mid,163.6,194.97,PHLX,Regular
2021-04-01T13:27:21Z,200,1,3.05,305,3,3.05,Ask,163.6,194.99,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:22Z,200,1,3.01,301,3,3.1,Mid,160.0,195.18,MIAX,Regular
2021-04-01T13:27:23Z,200,1,3,300,3,3.1,Bid,160.4,195.12,ARCA,Auto-Execution
2021-04-01T13:27:26Z,200,2,3.1,620,3.05,3.1,Ask,163.0,195.2,BATS,Auto-Execution
2021-04-01T13:27:26Z,200,1,3.1,310,3.05,3.1,Ask,163.0,195.2,BATS,Auto-Execution
2021-04-01T13:27:27Z,200,10,3.1,3100,3.05,3.1,Ask,163.1,195.2,BOX,Auto-Execution
2021-04-01T13:27:27Z,200,1,3.1,310,3.05,3.1,Ask,163.1,195.2,BATS,Auto-Execution
2021-04-01T13:27:28Z,200,1,3.1,310,3,3.1,Ask,163.1,195.2,BATS,Auto-Execution
2021-04-01T13:27:28Z,200,1,3.1,310,3,3.1,Ask,163.5,195.15,BATS,Auto-Execution
2021-04-01T13:27:28Z,200,1,3.05,305,3.05,3.1,Bid,161.5,195.18,EMERALD,Auto-Execution
2021-04-01T13:27:28Z,200,2,3.05,610,3.05,3.1,Bid,161.5,195.18,PEARL,Auto-Execution
2021-04-01T13:27:28Z,200,1,3.05,305,3.05,3.1,Bid,161.5,195.18,NASDAQ,Auto-Execution
2021-04-01T13:27:29Z,200,1,3.05,305,3.05,3.1,Bid,161.8,195.15,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:29Z,200,1,3.1,310,3,3.1,Ask,162.8,195.21,BATS,Auto-Execution
2021-04-01T13:27:30Z,200,1,3.08,308,3,3.1,Mid,162.5,195.19,CBOE,Regular
2021-04-01T13:27:30Z,200,1,3.1,310,3,3.1,Ask,163.1,195.19,ARCA,Auto-Execution
2021-04-01T13:27:30Z,200,1,3.1,310,3,3.1,Ask,163.2,195.18,ARCA,Auto-Execution
2021-04-01T13:27:30Z,200,1,3.1,310,3.05,3.1,Ask,163.2,195.18,BATS,Auto-Execution
2021-04-01T13:27:30Z,200,5,3.1,1550,3,3.2,Mid,163.5,195.15,BATS,Auto-Execution
2021-04-01T13:27:30Z,200,3,3.1,930,3,3.1,Ask,163.5,195.15,NASDAQ,Auto-Execution
2021-04-01T13:27:31Z,200,1,3.05,305,3.05,3.1,Bid,161.3,195.19,BOX,Auto-Execution
2021-04-01T13:27:31Z,200,1,3.1,310,3,3.1,Ask,163.1,195.19,ARCA,Auto-Execution
2021-04-01T13:27:32Z,200,1,3.1,310,3.05,3.1,Ask,161.3,195.35,BATS,Auto-Execution
2021-04-01T13:27:32Z,200,1,3.1,310,3.05,3.1,Ask,161.3,195.35,BATS,Auto-Execution
2021-04-01T13:27:32Z,200,1,3.1,310,3.05,3.1,Ask,161.3,195.35,BATS,Auto-Execution
2021-04-01T13:27:32Z,200,3,3.1,930,3.05,3.1,Ask,161.3,195.35,BATS,Auto-Execution
2021-04-01T13:27:32Z,200,1,3.1,310,3.05,3.2,Mid,163.1,195.19,BATS,Auto-Execution
2021-04-01T13:27:32Z,200,4,3.1,1240,3.05,3.1,Ask,163.1,195.19,ARCA,Auto-Execution
2021-04-01T13:27:32Z,200,3,3.07,921,3.05,3.1,Mid,162.1,195.19,CBOE,Regular
2021-04-01T13:27:32Z,200,2,3.06,612,3.05,3.1,Mid,161.7,195.19,MIAX,Regular
2021-04-01T13:27:32Z,200,1,3.1,310,3.05,3.1,Ask,163.1,195.19,ARCA,Auto-Execution
2021-04-01T13:27:34Z,200,1,3.05,305,3.05,3.2,Bid,159.5,195.35,PEARL,Auto-Execution
2021-04-01T13:27:36Z,200,2,3.15,630,3,3.15,Ask,164.0,195.26,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:36Z,200,1,3.15,315,3.15,3.2,Bid,164.0,195.26,ISE-GEMINI,Auto-Execution
2021-04-01T13:27:37Z,200,1,3.05,305,3,3.05,Ask,160.4,195.27,BATS,Auto-Execution
2021-04-01T13:27:37Z,200,1,3.02,302,3,3.05,Mid,159.3,195.27,EDGX,Regular
2021-04-01T13:27:37Z,200,1,3.02,302,3,3.05,Mid,159.3,195.27,EDGX,Regular
2021-04-01T13:27:37Z,200,3,3.02,906,3,3.05,Mid,159.3,195.27,MIAX,Regular
2021-04-01T13:27:37Z,200,1,3.05,305,3,3.05,Ask,160.5,195.26,BATS,Auto-Execution
2021-04-01T13:27:37Z,200,1,3.05,305,3,3.05,Ask,160.5,195.26,BATS,Auto-Execution
2021-04-01T13:27:37Z,200,1,3.05,305,3,3.05,Ask,160.5,195.26,BATS,Auto-Execution
2021-04-01T13:27:37Z,200,1,3.05,305,3.05,3.2,Bid,160.5,195.26,ARCA,Auto-Execution
2021-04-01T13:27:40Z,200,1,3.1,310,3.1,3.2,Bid,160.6,195.4,BOX,Auto-Execution
2021-04-01T13:27:40Z,200,4,3.1,1240,3,3.2,Mid,160.6,195.4,BATS,Auto-Execution
2021-04-01T13:27:41Z,200,1,3.1,310,3.05,3.1,Ask,160.6,195.4,PEARL,Auto-Execution
2021-04-01T13:27:43Z,200,5,3.07,1535,3,3.2,Mid,159.6,195.4,CBOE,Regular
